category,subcategory,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,1,18,0.05555555555555555,0.10867735089477784,0.0750969710436968,2673,GFPT1,ENSG00000198380
C2,CGP,AntiIL5,36,35,21697,HEDENFALK_BREAST_CANCER_BRACX_UP,1,19,0.05263157894736842,0.10964173378849967,0.07576336780114983,5368,PNOC,ENSG00000168081
C2,CGP,AntiIL5,36,35,21697,KIM_WT1_TARGETS_12HR_UP,2,166,0.012048192771084338,0.10964173378849967,0.07576336780114983,3434/2673,IFIT1/GFPT1,ENSG00000185745/ENSG00000198380
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,2,167,0.011976047904191617,0.10964173378849967,0.07576336780114983,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_G2_M_CHECKPOINTS,2,168,0.011904761904761904,0.10964173378849967,0.07576336780114983,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_NICOTINAMIDE_SALVAGING,1,19,0.05263157894736842,0.10964173378849967,0.07576336780114983,83666,PARP9,ENSG00000138496
C2,CGP,AntiIL5,36,35,21697,RUTELLA_RESPONSE_TO_HGF_UP,3,422,0.0071090047393364926,0.10964173378849967,0.07576336780114983,3627/23136/2673,CXCL10/EPB41L3/GFPT1,ENSG00000169245/ENSG00000082397/ENSG00000198380
C2,CGP,AntiIL5,36,35,21697,UROSEVIC_RESPONSE_TO_IMIQUIMOD,1,19,0.05263157894736842,0.10964173378849967,0.07576336780114983,6373,CXCL11,ENSG00000169248
C2,CGP,AntiIL5,36,35,21697,XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN,1,19,0.05263157894736842,0.10964173378849967,0.07576336780114983,8349,H2BC21,ENSG00000184678
C2,CGP,AntiIL5,36,35,21697,XU_HGF_TARGETS_INDUCED_BY_AKT1_6HR,1,19,0.05263157894736842,0.10964173378849967,0.07576336780114983,3434,IFIT1,ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,HAN_SATB1_TARGETS_UP,3,425,0.007058823529411765,0.11100288514930283,0.07670393493392151,3433/4600/23136,IFIT2/MX2/EPB41L3,ENSG00000119922/ENSG00000183486/ENSG00000082397
C2,CGP,AntiIL5,36,35,21697,BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP,3,427,0.00702576112412178,0.1117992046692569,0.07725419847493678,4600/3627/2673,MX2/CXCL10/GFPT1,ENSG00000183486/ENSG00000169245/ENSG00000198380
C2,CGP,AntiIL5,36,35,21697,MARCHINI_TRABECTEDIN_RESISTANCE_UP,1,20,0.05,0.11313609079456058,0.07817799812421104,3434,IFIT1,ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP,1,20,0.05,0.11313609079456058,0.07817799812421104,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,BAKKER_FOXO3_TARGETS_DN,2,175,0.011428571428571429,0.11455741999966584,0.07916014865769887,5368/166824,PNOC/RASSF6,ENSG00000168081/ENSG00000169435
C2,CGP,AntiIL5,36,35,21697,GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN,1,21,0.047619047619047616,0.11545309466328091,0.07977906744550772,1293,COL6A3,ENSG00000163359
C2,CP:KEGG,AntiIL5,36,35,21697,KEGG_CALCIUM_SIGNALING_PATHWAY,2,178,0.011235955056179775,0.11545309466328091,0.07977906744550772,553/6262,AVPR1B/RYR2,ENSG00000198049/ENSG00000198626
C2,CGP,AntiIL5,36,35,21697,SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP,1,21,0.047619047619047616,0.11545309466328091,0.07977906744550772,5368,PNOC,ENSG00000168081
C2,CGP,AntiIL5,36,35,21697,SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1A,1,21,0.047619047619047616,0.11545309466328091,0.07977906744550772,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,VERRECCHIA_RESPONSE_TO_TGFB1_C2,1,21,0.047619047619047616,0.11545309466328091,0.07977906744550772,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,HASLINGER_B_CLL_WITH_6Q21_DELETION,1,22,0.045454545454545456,0.11917244303441052,0.08234916870974054,8349,H2BC21,ENSG00000184678
C2,CGP,AntiIL5,36,35,21697,MITSIADES_RESPONSE_TO_APLIDIN_UP,3,446,0.006726457399103139,0.11917244303441052,0.08234916870974054,2766/3434/7784,GMPR/IFIT1/ZP3,ENSG00000137198/ENSG00000185745/ENSG00000188372
C2,CGP,AntiIL5,36,35,21697,SESTO_RESPONSE_TO_UV_C3,1,22,0.045454545454545456,0.11917244303441052,0.08234916870974054,8349,H2BC21,ENSG00000184678
C2,CGP,AntiIL5,36,35,21697,HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP,1,23,0.043478260869565216,0.12012407511245168,0.08300675454543231,8349,H2BC21,ENSG00000184678
C2,CGP,AntiIL5,36,35,21697,MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_5,1,23,0.043478260869565216,0.12012407511245168,0.08300675454543231,3434,IFIT1,ENSG00000185745
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_NUCLEOTIDE_SALVAGE,1,23,0.043478260869565216,0.12012407511245168,0.08300675454543231,2766,GMPR,ENSG00000137198
C2,CGP,AntiIL5,36,35,21697,TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP,1,23,0.043478260869565216,0.12012407511245168,0.08300675454543231,23136,EPB41L3,ENSG00000082397
C2,CGP,AntiIL5,36,35,21697,VERNELL_RETINOBLASTOMA_PATHWAY_DN,1,23,0.043478260869565216,0.12012407511245168,0.08300675454543231,8349,H2BC21,ENSG00000184678
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_HIPPOYAP_SIGNALING_PATHWAY,1,23,0.043478260869565216,0.12012407511245168,0.08300675454543231,3627,CXCL10,ENSG00000169245
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS,1,23,0.043478260869565216,0.12012407511245168,0.08300675454543231,3434,IFIT1,ENSG00000185745
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_VITAMIN_D_RECEPTOR_PATHWAY,2,185,0.010810810810810811,0.12012407511245168,0.08300675454543231,4600/5368,MX2/PNOC,ENSG00000183486/ENSG00000168081
C2,CGP,AntiIL5,36,35,21697,HOEGERKORP_CD44_TARGETS_TEMPORAL_DN,1,25,0.04,0.12922919328407476,0.08929846841271127,4600,MX2,ENSG00000183486
C2,CP:KEGG,AntiIL5,36,35,21697,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,1,25,0.04,0.12922919328407476,0.08929846841271127,50674,NEUROG3,ENSG00000122859
C2,CP,AntiIL5,36,35,21697,"NABA_ECM_GLYCOPROTEINS",2,196,0.01020408163265306,0.12922919328407476,0.08929846841271127,7784/163175,ZP3/LGI4,ENSG00000188372/ENSG00000153902
C2,CGP,AntiIL5,36,35,21697,HAHTOLA_CTCL_CUTANEOUS,1,26,0.038461538461538464,0.13033054723568144,0.09005951333266654,8349,H2BC21,ENSG00000184678
C2,CGP,AntiIL5,36,35,21697,NEWMAN_ERCC6_TARGETS_UP,1,26,0.038461538461538464,0.13033054723568144,0.09005951333266654,3433,IFIT2,ENSG00000119922
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_CELLULAR_SENESCENCE,2,198,0.010101010101010102,0.13033054723568144,0.09005951333266654,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_FERTILIZATION,1,26,0.038461538461538464,0.13033054723568144,0.09005951333266654,7784,ZP3,ENSG00000188372
C2,CGP,AntiIL5,36,35,21697,SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN,1,26,0.038461538461538464,0.13033054723568144,0.09005951333266654,2766,GMPR,ENSG00000137198
C2,CGP,AntiIL5,36,35,21697,WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP,1,26,0.038461538461538464,0.13033054723568144,0.09005951333266654,8794,TNFRSF10C,ENSG00000173535
C2,CGP,AntiIL5,36,35,21697,EINAV_INTERFERON_SIGNATURE_IN_CANCER,1,27,0.037037037037037035,0.13299321322545243,0.09189943811079691,3434,IFIT1,ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP,2,203,0.009852216748768473,0.13299321322545243,0.09189943811079691,3627/3434,CXCL10/IFIT1,ENSG00000169245/ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,WESTON_VEGFA_TARGETS_12HR,1,27,0.037037037037037035,0.13299321322545243,0.09189943811079691,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,XU_AKT1_TARGETS_6HR,1,27,0.037037037037037035,0.13299321322545243,0.09189943811079691,3434,IFIT1,ENSG00000185745
C2,CP:BIOCARTA,AntiIL5,36,35,21697,BIOCARTA_NO1_PATHWAY,1,28,0.03571428571428571,0.13392163026779505,0.09254098215995929,6262,RYR2,ENSG00000198626
C2,CGP,AntiIL5,36,35,21697,DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP,1,28,0.03571428571428571,0.13392163026779505,0.09254098215995929,23136,EPB41L3,ENSG00000082397
C2,CGP,AntiIL5,36,35,21697,LOPES_METHYLATED_IN_COLON_CANCER_UP,1,28,0.03571428571428571,0.13392163026779505,0.09254098215995929,8794,TNFRSF10C,ENSG00000173535
C2,CP:PID,AntiIL5,36,35,21697,PID_TRAIL_PATHWAY,1,28,0.03571428571428571,0.13392163026779505,0.09254098215995929,8794,TNFRSF10C,ENSG00000173535
C2,CP:PID,AntiIL5,36,35,21697,PID_WNT_SIGNALING_PATHWAY,1,28,0.03571428571428571,0.13392163026779505,0.09254098215995929,8326,FZD9,ENSG00000188763
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,1,28,0.03571428571428571,0.13392163026779505,0.09254098215995929,83666,PARP9,ENSG00000138496
C2,CGP,AntiIL5,36,35,21697,SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER,1,28,0.03571428571428571,0.13392163026779505,0.09254098215995929,50674,NEUROG3,ENSG00000122859
C2,CGP,AntiIL5,36,35,21697,SENESE_HDAC3_TARGETS_UP,3,496,0.006048387096774193,0.1366060047730094,0.09439590770634752,3433/3627/3434,IFIT2/CXCL10/IFIT1,ENSG00000119922/ENSG00000169245/ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS,1,29,0.034482758620689655,0.13699794939339935,0.0946667447626966,4600,MX2,ENSG00000183486
C2,CGP,AntiIL5,36,35,21697,SHEPARD_BMYB_MORPHOLINO_UP,2,212,0.009433962264150943,0.13699794939339935,0.0946667447626966,2766/55871,GMPR/CBWD1,ENSG00000137198/ENSG00000172785
C2,CGP,AntiIL5,36,35,21697,DORSEY_GAB2_TARGETS,1,30,0.03333333333333333,0.13999149092993582,0.09673530734944055,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,KIM_LRRC3B_TARGETS,1,30,0.03333333333333333,0.13999149092993582,0.09673530734944055,3434,IFIT1,ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,TIEN_INTESTINE_PROBIOTICS_24HR_DN,2,216,0.009259259259259259,0.13999149092993582,0.09673530734944055,2673/55323,GFPT1/LARP6,ENSG00000198380/ENSG00000166173
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_NICOTINATE_METABOLISM,1,31,0.03225806451612903,0.1427441369356226,0.09863740908159216,83666,PARP9,ENSG00000138496
C2,CGP,AntiIL5,36,35,21697,URS_ADIPOCYTE_DIFFERENTIATION_DN,1,31,0.03225806451612903,0.1427441369356226,0.09863740908159216,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,VANASSE_BCL2_TARGETS_UP,1,31,0.03225806451612903,0.1427441369356226,0.09863740908159216,6262,RYR2,ENSG00000198626
C2,CP:KEGG,AntiIL5,36,35,21697,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,1,32,0.03125,0.14333019608575245,0.0990423809240675,2673,GFPT1,ENSG00000198380
C2,CGP,AntiIL5,36,35,21697,PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP,1,32,0.03125,0.14333019608575245,0.0990423809240675,23136,EPB41L3,ENSG00000082397
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_ESR_MEDIATED_SIGNALING,2,221,0.00904977375565611,0.14333019608575245,0.0990423809240675,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,VALK_AML_CLUSTER_5,1,32,0.03125,0.14333019608575245,0.0990423809240675,23136,EPB41L3,ENSG00000082397
C2,CGP,AntiIL5,36,35,21697,WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP,1,32,0.03125,0.14333019608575245,0.0990423809240675,3627,CXCL10,ENSG00000169245
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_OVARIAN_INFERTILITY_GENES,1,32,0.03125,0.14333019608575245,0.0990423809240675,7784,ZP3,ENSG00000188372
C2,CGP,AntiIL5,36,35,21697,ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP,2,223,0.008968609865470852,0.14333019608575245,0.0990423809240675,3627/3434,CXCL10/IFIT1,ENSG00000169245/ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,CUI_TCF21_TARGETS_DN,1,33,0.030303030303030304,0.14548988590036133,0.10053474489996234,53405,CLIC5,ENSG00000112782
C2,CGP,AntiIL5,36,35,21697,DUTTA_APOPTOSIS_VIA_NFKB,1,33,0.030303030303030304,0.14548988590036133,0.10053474489996234,8794,TNFRSF10C,ENSG00000173535
C2,CGP,AntiIL5,36,35,21697,GROSS_ELK3_TARGETS_DN,1,33,0.030303030303030304,0.14548988590036133,0.10053474489996234,91543,RSAD2,ENSG00000134321
C2,CGP,AntiIL5,36,35,21697,LIANG_SILENCED_BY_METHYLATION_UP,1,33,0.030303030303030304,0.14548988590036133,0.10053474489996234,8349,H2BC21,ENSG00000184678
C2,CGP,AntiIL5,36,35,21697,MARKEY_RB1_ACUTE_LOF_DN,2,229,0.008733624454148471,0.14670860579949174,0.10137689068491053,3433/3627,IFIT2/CXCL10,ENSG00000119922/ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP,1,34,0.029411764705882353,0.14703882386424283,0.10160507416787681,55333,SYNJ2BP,ENSG00000213463
C2,CP:PID,AntiIL5,36,35,21697,PID_IL8_CXCR2_PATHWAY,1,34,0.029411764705882353,0.14703882386424283,0.10160507416787681,3579,CXCR2,ENSG00000180871
C2,CGP,AntiIL5,36,35,21697,SCHRAETS_MLL_TARGETS_DN,1,34,0.029411764705882353,0.14703882386424283,0.10160507416787681,1293,COL6A3,ENSG00000163359
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV,1,34,0.029411764705882353,0.14703882386424283,0.10160507416787681,6262,RYR2,ENSG00000198626
C2,CGP,AntiIL5,36,35,21697,CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN,1,35,0.02857142857142857,0.14746465357856484,0.10189932611147587,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,DELYS_THYROID_CANCER_DN,2,233,0.008583690987124463,0.14746465357856484,0.10189932611147587,23136/6262,EPB41L3/RYR2,ENSG00000082397/ENSG00000198626
C2,CGP,AntiIL5,36,35,21697,FRASOR_RESPONSE_TO_ESTRADIOL_UP,1,35,0.02857142857142857,0.14746465357856484,0.10189932611147587,23136,EPB41L3,ENSG00000082397
C2,CGP,AntiIL5,36,35,21697,HAN_JNK_SINGALING_UP,1,35,0.02857142857142857,0.14746465357856484,0.10189932611147587,3627,CXCL10,ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP,1,35,0.02857142857142857,0.14746465357856484,0.10189932611147587,8349,H2BC21,ENSG00000184678
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,2,234,0.008547008547008548,0.14746465357856484,0.10189932611147587,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,YOKOE_CANCER_TESTIS_ANTIGENS,1,35,0.02857142857142857,0.14746465357856484,0.10189932611147587,3579,CXCR2,ENSG00000180871
C2,CGP,AntiIL5,36,35,21697,ZWANG_EGF_INTERVAL_DN,2,236,0.00847457627118644,0.14814801503572106,0.10237153467322233,3434/3579,IFIT1/CXCR2,ENSG00000185745/ENSG00000180871
C2,CGP,AntiIL5,36,35,21697,BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING,2,239,0.008368200836820083,0.14936908407028462,0.10321530373067532,2766/55333,GMPR/SYNJ2BP,ENSG00000137198/ENSG00000213463
C2,CGP,AntiIL5,36,35,21697,KANG_GLIS3_TARGETS,1,36,0.027777777777777776,0.14936908407028462,0.10321530373067532,50674,NEUROG3,ENSG00000122859
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,2,239,0.008368200836820083,0.14936908407028462,0.10321530373067532,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM,1,36,0.027777777777777776,0.14936908407028462,0.10321530373067532,2673,GFPT1,ENSG00000198380
C2,CGP,AntiIL5,36,35,21697,RUTELLA_RESPONSE_TO_HGF_DN,2,240,0.008333333333333333,0.14994893862747352,0.103615988146814,91543/4600,RSAD2/MX2,ENSG00000134321/ENSG00000183486
C2,CGP,AntiIL5,36,35,21697,BERNARD_PPAPDC1B_TARGETS_UP,1,37,0.02702702702702703,0.15132536789503787,0.1045671124427131,55333,SYNJ2BP,ENSG00000213463
C2,CGP,AntiIL5,36,35,21697,HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN,1,37,0.02702702702702703,0.15132536789503787,0.1045671124427131,2673,GFPT1,ENSG00000198380
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_WNT_SIGNALING_IN_KIDNEY_DISEASE,1,38,0.02631578947368421,0.1547571290900735,0.10693848852954829,8326,FZD9,ENSG00000188763
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_SIGNALING_BY_NOTCH,2,247,0.008097165991902834,0.15556882969785843,0.10749938053268512,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,GEISS_RESPONSE_TO_DSRNA_UP,1,39,0.02564102564102564,0.15653965949084006,0.10817023215219586,3434,IFIT1,ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,LANDIS_ERBB2_BREAST_TUMORS_65_DN,1,39,0.02564102564102564,0.15653965949084006,0.10817023215219586,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,VANTVEER_BREAST_CANCER_BRCA1_DN,1,39,0.02564102564102564,0.15653965949084006,0.10817023215219586,55333,SYNJ2BP,ENSG00000213463
C2,CGP,AntiIL5,36,35,21697,BENPORATH_ES_2,1,40,0.025,0.15791143463621682,0.10911814041019678,8820,HESX1,ENSG00000163666
C2,CGP,AntiIL5,36,35,21697,CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY,1,40,0.025,0.15791143463621682,0.10911814041019678,200315/200315,APOBEC3A/APOBEC3A,ENSG00000128383/ENSG00000262156
C2,CP,AntiIL5,36,35,21697,"NABA_BASEMENT_MEMBRANES",1,40,0.025,0.15791143463621682,0.10911814041019678,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,PLASARI_TGFB1_TARGETS_10HR_DN,2,253,0.007905138339920948,0.15791143463621682,0.10911814041019678,3433/83666,IFIT2/PARP9,ENSG00000119922/ENSG00000138496
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,1,40,0.025,0.15791143463621682,0.10911814041019678,3627,CXCL10,ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_UP,1,41,0.024390243902439025,0.16101460776759174,0.11126245935864143,3433,IFIT2,ENSG00000119922
C2,CGP,AntiIL5,36,35,21697,CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN,1,42,0.023809523809523808,0.16104349917189775,0.1112824235640137,3434,IFIT1,ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,DORN_ADENOVIRUS_INFECTION_24HR_DN,1,42,0.023809523809523808,0.16104349917189775,0.1112824235640137,3433,IFIT2,ENSG00000119922
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_NCAM1_INTERACTIONS,1,42,0.023809523809523808,0.16104349917189775,0.1112824235640137,1293,COL6A3,ENSG00000163359
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,1,42,0.023809523809523808,0.16104349917189775,0.1112824235640137,50674,NEUROG3,ENSG00000122859
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY,1,42,0.023809523809523808,0.16104349917189775,0.1112824235640137,3627,CXCL10,ENSG00000169245
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_GPCRS_CLASS_A_RHODOPSINLIKE,2,258,0.007751937984496124,0.16104349917189775,0.1112824235640137,3579/553,CXCR2/AVPR1B,ENSG00000180871/ENSG00000198049
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS,1,42,0.023809523809523808,0.16104349917189775,0.1112824235640137,23136,EPB41L3,ENSG00000082397
C2,CGP,AntiIL5,36,35,21697,AMIT_EGF_RESPONSE_480_MCF10A,1,43,0.023255813953488372,0.16158163542817724,0.11165428028045608,2673,GFPT1,ENSG00000198380
C2,CGP,AntiIL5,36,35,21697,FUJII_YBX1_TARGETS_UP,1,43,0.023255813953488372,0.16158163542817724,0.11165428028045608,4600,MX2,ENSG00000183486
C2,CGP,AntiIL5,36,35,21697,HARRIS_BRAIN_CANCER_PROGENITORS,1,43,0.023255813953488372,0.16158163542817724,0.11165428028045608,55323,LARP6,ENSG00000166173
C2,CGP,AntiIL5,36,35,21697,LUI_THYROID_CANCER_CLUSTER_2,1,43,0.023255813953488372,0.16158163542817724,0.11165428028045608,23136,EPB41L3,ENSG00000082397
C2,CGP,AntiIL5,36,35,21697,ULE_SPLICING_VIA_NOVA2,1,43,0.023255813953488372,0.16158163542817724,0.11165428028045608,23136,EPB41L3,ENSG00000082397
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS,1,43,0.023255813953488372,0.16158163542817724,0.11165428028045608,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,KAAB_FAILED_HEART_VENTRICLE_DN,1,44,0.022727272727272728,0.16209386465881404,0.11200823502248976,7784,ZP3,ENSG00000188372
C2,CP:KEGG,AntiIL5,36,35,21697,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,1,44,0.022727272727272728,0.16209386465881404,0.11200823502248976,2673,GFPT1,ENSG00000198380
C2,CP,AntiIL5,36,35,21697,"NABA_COLLAGENS",1,44,0.022727272727272728,0.16209386465881404,0.11200823502248976,1293,COL6A3,ENSG00000163359
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,1,44,0.022727272727272728,0.16209386465881404,0.11200823502248976,1293,COL6A3,ENSG00000163359
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,1,44,0.022727272727272728,0.16209386465881404,0.11200823502248976,8794,TNFRSF10C,ENSG00000173535
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,1,44,0.022727272727272728,0.16209386465881404,0.11200823502248976,83666,PARP9,ENSG00000138496
C2,CGP,AntiIL5,36,35,21697,KERLEY_RESPONSE_TO_CISPLATIN_UP,1,45,0.022222222222222223,0.16461390495107028,0.1137496042341827,8794,TNFRSF10C,ENSG00000173535
C2,CGP,AntiIL5,36,35,21697,ROVERSI_GLIOMA_LOH_REGIONS,1,45,0.022222222222222223,0.16461390495107028,0.1137496042341827,2766,GMPR,ENSG00000137198
C2,CGP,AntiIL5,36,35,21697,FLORIO_HUMAN_NEOCORTEX,1,46,0.021739130434782608,0.16555469179109178,0.11439969591843611,200315/200315,APOBEC3A/APOBEC3A,ENSG00000128383/ENSG00000262156
C2,CGP,AntiIL5,36,35,21697,GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN,1,46,0.021739130434782608,0.16555469179109178,0.11439969591843611,8349,H2BC21,ENSG00000184678
C2,CP:PID,AntiIL5,36,35,21697,PID_SYNDECAN_1_PATHWAY,1,46,0.021739130434782608,0.16555469179109178,0.11439969591843611,1293,COL6A3,ENSG00000163359
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_INTERLEUKIN_10_SIGNALING,1,46,0.021739130434782608,0.16555469179109178,0.11439969591843611,3627,CXCL10,ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,SILIGAN_BOUND_BY_EWS_FLT1_FUSION,1,46,0.021739130434782608,0.16555469179109178,0.11439969591843611,8820,HESX1,ENSG00000163666
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_CHROMATIN_MODIFYING_ENZYMES,2,274,0.0072992700729927005,0.16587778821957572,0.1146229582903509,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,BROWNE_HCMV_INFECTION_2HR_DN,1,48,0.020833333333333332,0.16683812506653256,0.11528655919517913,3433,IFIT2,ENSG00000119922
C2,CGP,AntiIL5,36,35,21697,DAUER_STAT3_TARGETS_DN,1,48,0.020833333333333332,0.16683812506653256,0.11528655919517913,3434,IFIT1,ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN,1,48,0.020833333333333332,0.16683812506653256,0.11528655919517913,8326,FZD9,ENSG00000188763
