group,pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,fgsea.leadingEdge,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC
AntiIL5_HRVAntiIL5_none,HALLMARK_MYC_TARGETS_V1,1,-0.19742178383393041,-0.6861675853043094,200,down,RPS10;CDC20;RPL22;DUT;TYMS;SMARCC1;CAD;RPS6;RPL34;PABPC4;PPIA;LSM7;RPLP0;RPS3;CBX3;PABPC1;NME1;RPS2;NHP2;H2AZ1;CDC45;RPS5;RPL18;HDGF;CLNS1A;SRM;RPL14;MRPL23;APEX1;HNRNPA3;SNRPD3;DDX18;NDUFAB1;SNRPD2;PHB;GLO1;C1QBP;CNBP;CYC1;EIF4A1;RACK1;STARD7;UBE2E1;VDAC1;SNRPG;EEF1B2;PRDX3;PGK1;POLE3;TXNL4A;HSPD1;PHB2;PRDX4;HSPE1;NOP16;PRPS2;PSMB3;CCT7;HNRNPA2B1;SSBP1;RANBP1;POLD2;CDK4;CTPS1;HPRT1;ACP1;SRSF2;SLC25A3;PA2G4;HNRNPA1;PSMA7;XRCC6;UBE2L3;EIF4H;FAM120A;HSP90AB1;NPM1;DEK;TUFM;ABCE1;EIF3B;HNRNPC;MCM6;XPOT;TRIM28;RAN;HDDC2;SET;GOT2;NAP1L1;RSL1D1;SNRPD1;GNL3;CCNA2;ILF2;CCT4,0.24743914851092622,0.059385395642622275,1.5652430804736994,200,up
AntiIL5_HRVAntiIL5_none,HALLMARK_MYC_TARGETS_V2,1,-0.1489637000715442,-0.4672085172852198,58,down,SLC19A1;SORD;PLK1;EXOSC5;TMEM97;PRMT3;CBX3;SRM;DCTPP1;DDX18;PHB;UNG;RCL1;SLC29A2;HSPD1;HSPE1;NOP16;PLK4;WDR43;CDK4;PPAN;TFB2M;PA2G4;NPM1;UTP20,0.46690181042487533,0.18089694473075846,0.9165623458476225,58,up
AntiIL5_HRVAntiIL5_none,HALLMARK_MYOGENESIS,0.051387461459403906,-0.45507474276718657,-1.5584277558758,147,down,COL6A3;TNNT2;PKIA;MYBPH;MYBPC3;MAPRE3;COL1A1;TNNI2;ADAM12;TCAP;COL6A2;SLC6A8;GPX3;FABP3;PPFIA4;MB;TPM2;ATP2A1;IGFBP7;HBEGF;KIFC3;COL15A1;DENND2B;MRAS;SCHIP1;MAPK12;MYLPF;PC;AGRN;ABLIM1;EPHB3;SGCA;ERBB3;TPD52L1;TEAD4;SGCD;NAV2;PDLIM7;CKMT2;BIN1;KLF5;EFS;DMPK;GSN;RYR1;MYH3;LAMA2;ITGA7;AK1;APOD;OCEL1;PYGM;VIPR1;REEP1;LARGE1;GAA;SVIL;NOS1;CASQ1;SPEG,0.0889505864016831,0.005337035184100984,-2.5699306953551373,147,down
AntiIL5_HRVAntiIL5_none,HALLMARK_NOTCH_SIGNALING,0.31794630240226096,-0.45882472001438335,-1.2960016170094664,30,down,WNT5A;ARRB1;DTX1;TCF7L2;FZD7;HES1;CCND1,0.5450116962835606,0.1635035088850682,-0.9887170310142327,30,down
AntiIL5_HRVAntiIL5_none,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.8547008547008547,0.22105911404462686,1.015515603178122,197,up,ISCA1;CASP7;SLC25A4;MFN2;OPA1;MTRF1;ETFDH;FXN;CPT1A;DLAT;ATP6V1C1;MTRR;SLC25A12;SDHD;ABCB7;MRPS30;IDH3A;DLST;NNT;MRPS22;ECI1;NDUFS4;SDHA;ATP6V1D;FDX1;PDHX;ATP6V1E1;RHOT2;OGDH;IMMT;SUPV3L1;MRPL35;TCIRG1;ATP6V1H;HSPA9;COX10;NDUFA9;TIMM9;TOMM70;CYCS;MGST3;COX5A;NDUFA7;CS;ALAS1;DLD;UQCRC2;ACO2;ACAA1;MTX2;HADHA;AIFM1;SDHB;DECR1;TIMM50;VDAC3;LRPPRC;SLC25A20;SUCLA2;IDH3G;BDH2;HCCS;VDAC2;IDH3B;LDHA;HTRA2;TIMM10;MRPS12;ACADVL;OXA1L;CYB5R3;NDUFC2;NDUFS1;NDUFA8;COX15;MDH1;HADHB;NDUFS3;UQCRC1;MRPS11;IDH1;RHOT1;UQCRFS1;TIMM17A;ACADM;NQO2;NDUFA5;NDUFS2;ATP6AP1;ACADSB;ISCU;MDH2;TIMM8B;NDUFB4;GOT2;RETSAT;MRPS15;SUCLG1;ATP6V0E1;ATP5PF;PDHA1;ATP6V1F;ATP5PO;PDHB;PMPCA;COX7B;NDUFB3;COX17;ATP6V1G1;ATP5MC3;ATP5F1C;ALDH6A1;ATP5F1A;TOMM22;PDP1;NDUFB8;SURF1;ETFA;SLC25A3;BAX;NDUFS7;MRPL15;ATP5F1B;SDHC;ECHS1;TIMM13;NDUFB7;MPC1;COX7A2;ACAT1;PHB2;LDHB;GLUD1;PRDX3;HSD17B10;SLC25A5;NDUFA3;NDUFC1;ATP6V0B;VDAC1;ATP5F1D;NDUFA2;ATP5PB;NDUFB1;ACAA2;FH;UQCRH;CYC1;UQCRB;SLC25A6;BCKDHA;NDUFB5;CYB5A;NDUFA1;AFG3L2;UQCR10;COX5B;ATP5PD;NDUFA6;COX6A1;COX11;NDUFAB1;UQCRQ;MRPL11;NDUFS6;GRPEL1;ATP5ME;ATP5MF;COX6C;COX8A;ETFB;NDUFA4;COX4I1;UQCR11;COX6B1;NDUFB2;COX7A2L;ATP5F1E;OAT;ATP5MG;MRPL34;NDUFS8;COX7C;NDUFV1;ECH1;SLC25A11;GPX4;ATP5MC2;ATP5MC1;NDUFB6;GPI;MAOB;POR;NDUFV2;ATP1B1;IDH2,0.17454389656622787,0.038377966455032615,1.7765286257144983,197,up
AntiIL5_HRVAntiIL5_none,HALLMARK_P53_PATHWAY,1,-0.20668673665005233,-0.7153196005118624,188,down,FGF13;JAG2;PLK2;CDKN2B;CEBPA;PDGFA;PHLDA3;CTSF;RRAD;HBEGF;F2R;SDC1;ACVR1B;SLC19A2;HSPA4L;FOS;S100A4;CDKN2A;BAIAP2;DDB2;H2AW;TM4SF1;TPD52L1,0.41729790417809237,0.1418812874205514,1.0734477498341375,188,up
AntiIL5_HRVAntiIL5_none,HALLMARK_PANCREAS_BETA_CELLS,0.31794630240226096,-0.5323436881918825,-1.3055881470842667,16,down,NEUROG3;MAFB;STXBP1;INSM1;PAK3;LMO2;DPP4;FOXO1,0.33112991955079535,0.07357703886493595,-1.4884410464046574,16,down
AntiIL5_HRVAntiIL5_none,HALLMARK_PEROXISOME,1,-0.25811366427355165,-0.8511500299780144,91,down,NUDT19;ABCB4;TOP2A;HSD11B2;ALB;SULT2B1;ABCB1;HSD3B7;TSPO;ABCC5;FADS1;PRDX5;DHCR24;DHRS3;ERCC1;DLG4;IDH2;CAT;PEX6;ABCB9;ISOC1;SMARCC1;FIS1;ECH1;PABPC1,0.7477341993117771,0.3932867078803573,0.2711741249003283,91,up
AntiIL5_HRVAntiIL5_none,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.8547008547008547,0.22839465170252923,0.9954275715599977,97,up,MAP2K6;FASLG;NOD1;PLCG1;CAMK4;TRIB3;DDIT3;CAB39L;STAT2;NFKBIB;PRKAG1;PLA2G12A;TNFRSF1A;MAPK8;TBK1;MYD88;RALB;PPP2R1B;IRAK4;CDKN1B;TRAF2,0.27431404559174133,0.07415500771114727,1.4513734670221967,97,up
AntiIL5_HRVAntiIL5_none,HALLMARK_PROTEIN_SECRETION,0.10482180293501048,0.3980644150300909,1.7119866483602153,93,up,DOP1A;ABCA1;SEC24D;IGF2R;KIF1B;ZW10;STX16;ATP7A;GOSR2;AP2B1;CAV2;TPD52;SGMS1;ARFGAP3;CLCN3;SCAMP1;GBF1;ARFGEF2;SEC22B;MON2;NAPA;PAM;VAMP3;RAB22A;AP3B1;NAPG;YIPF6;TMX1;COPB1;STAM;RAB5A;AP1G1;ANP32E;ARCN1;AP3S1;GOLGA4;COPB2;SEC31A;USO1;DNM1L;VPS4B;VAMP7;LAMP2,0.001404613823676368,8.427682942058219e-5,3.860794432537983,93,up
AntiIL5_HRVAntiIL5_none,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,-0.25092306627165895,-0.766515015050451,49,down,GPX3;MPO;FES;PRDX2;MSRA;HHEX;GLRX2;MBP;ERCC2;FTL;IPCEF1;PDLIM1;CAT,0.8466444953640427,0.5150879120363994,-0.037930032565606,49,up
AntiIL5_HRVAntiIL5_none,HALLMARK_SPERMATOGENESIS,0.703522149600581,-0.3364194813279378,-1.087471781850096,80,down,CLGN;MAST2;JAM3;DMC1;KIF2C;TKTL1;TULP2;HSPA4L;ADCYAP1;CDKN3;MEP1B;GSG1;SLC2A5;ACRBP;MAP7;ACRV1;LDHC;DPEP3;NOS1;ACE;CCNB2;HSPA2;NEFH,0.9144365174745568,0.6035281015332075,-0.2629344127683513,80,up
AntiIL5_HRVAntiIL5_none,HALLMARK_TGF_BETA_SIGNALING,1,0.17368953455688874,0.6765208885116502,51,up,BMPR2;PPP1R15A;SMAD1;ACVR1;SMAD7;KLF10;SKIL;XIAP;TRIM33;BCAR3;PMEPA1,0.46690181042487533,0.2054367965869452,0.8260969872912066,51,up
AntiIL5_HRVAntiIL5_none,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.1838235294117647,0.3274205083012719,1.5349973545842772,195,up,CXCL11;ATF3;TUBB2A;DDX58;IFIT2;IL15RA;MXD1;CXCL10;BTG3;TRIB1;GCH1;CCL4;FOSL2;PDE4B;DNAJB4;NR4A3;IFIH1;FOSL1;SOCS3;CFLAR;DUSP5;IRF1;MCL1;PPP1R15A;MSC;ABCA1;TNFAIP6;MYC;STAT5A;MAFF;NAMPT;FUT4;TAP1;SPHK1;CLCF1;IL6ST;CD69;GADD45B;KLF10;YRDC;IL6;DRAM1;TIPARP;BIRC2;NFAT5;TRAF1;KLF6;NINJ1;SAT1;SPSB1;TNIP2;CCRL2;RNF19B;ZFP36;RELA;JUN;CSF1;CCL5;REL;CD80;PMEPA1;NFKB1;TNFAIP3,0.009608694478559587,9.60869447855957e-4,3.1239882615021317,195,up
AntiIL5_HRVAntiIL5_none,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10482180293501048,0.3954729575863508,1.7381406597519289,111,up,ATF3;TUBB2A;CHAC1;IFIT1;PSAT1;ERN1;EXOSC9;ZBTB17;PAIP1;EIF2AK3;GOSR2;HYOU1;CNOT4;EDEM1;DCP1A;PDIA5;KHSRP;CNOT6;ARFGAP1;EDC4;EXOSC10;DNAJB9;SSR1;NABP1;SEC11A;SHC1;RRP9;DCTN1;SRPRB;EIF4G1;TARS1;XBP1,0.0019809477358056792,1.5847581886445432e-4,3.663059421584044,111,up
AntiIL5_HRVAntiIL5_none,HALLMARK_UV_RESPONSE_DN,0.31794630240226096,-0.35235734070419916,-1.1985979305581367,129,down,FZD2;TGFBR3;DLC1;COL1A1;COL1A2;ERBB2;PTPRM;PMP22;SERPINE1;ICA1;SCHIP1;BDNF;CCN1;AMPH;MAP1B;ZMIZ1;KIT;PTPN21;SDC2;ATP2B4;TJP1;MET;COL11A1;FHL2;DBP;COL5A2;BMPR1A;DDAH1;SCN8A;NFIB;IGF1R;PRKCE;RXRA;ATP2B1;CDON;PIK3R3;MGMT;PRKCA;ITGB3;SYNJ2;IRS1;LPAR1;PTEN;KCNMA1,0.4903989090879625,0.1357981135173762,-1.101773842118573,129,down
AntiIL5_HRVAntiIL5_none,HALLMARK_UV_RESPONSE_UP,0.9642857142857144,-0.28466955007575373,-0.9748569965175178,148,down,SLC6A12;CTSV;CDKN2B;SLC6A8;GPX3;RRAD;CYP1A1;TYRO3;FOSB;NPTX2;NR4A1;FOS;CA2;TST;SPR;ABCB1;IGFBP2;EPCAM;GAL;PTPRD;FGF18;NTRK3;TUBA4A;CDKN1C;RASGRP1;CHRNA5;ARRB2;HTR7;H2AX;PLCL1;MMP14;CHKA;OLFM1;FURIN;DLG4;HSPA2;BID;MSX1;FMO1;CLCN2,0.7477341993117771,0.4187311516145951,0.20532267540987414,148,up
AntiIL5_HRVAntiIL5_none,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,-0.27164323921635203,-0.7963309683063506,38,down,JAG2;FRAT1;WNT6;NKD1;LEF1;DKK1;AXIN2;KAT2A,0.7477341993117771,0.41146292437095033,0.22459718298588663,38,up
AntiIL5_HRVAntiIL5_none,HALLMARK_XENOBIOTIC_METABOLISM,0.38756236635780467,-0.33661299015407864,-1.1571529653659767,159,down,SLC6A12;CYP1A2;CYP2S1;ABCC2;BCAR1;UPB1;HSD11B1;IL1R1;PTGES;NDRG2;PROS1;CDA;CYP1A1;SERPINE1;APOE;GNMT;AQP9;ALDH2;HSD17B2;TPST1;SMOX;CA2;CYP27A1;PC;FBP1;HES6;TAT;FABP1;FAH;CFB;PEMT;ETS2;LCAT;BCAT1;G6PC;ASL;ITIH1;ABHD6;LEAP2;PINK1;UPP1;RAP1GAP;TMEM97;ATOH8;VNN1;ITIH4,0.6846575222493974,0.21909040711980723,-0.77625950787475,159,down
AntiIL5_nonenone_none,HALLMARK_ADIPOGENESIS,1,0.2658996515790419,0.7497702056824749,183,up,RETN;PPARG;APOE;ITGA7;MTARC2;COL15A1;PTGER3;ITIH5;PHYH;SSPN;ABCA1;SOWAHC;LIPE;ANGPT1;ARL4A;RETSAT;EPHX2;PHLDB1;CMBL;BCL6;SCARB1;ELMOD3;UBC;GADD45A;ALDOA;GPX3;ANGPTL4;COX8A;ALDH2;GPX4;NABP1;SLC25A10;SLC27A1;C3;UCP2;GPD2;CHCHD10;COX7B;NDUFAB1;QDPR;TALDO1;POR;COX6A1;PTCD3;SDHC;CCNG2;UQCR11;GHITM;IDH3A;SLC66A3;YWHAG;UQCRQ;SOD1;ELOVL6;CAT;IFNGR1,0.5802337023643497,0.17407011070930492,-0.9395142141825996,183,down
AntiIL5_nonenone_none,HALLMARK_ALLOGRAFT_REJECTION,0.7867977821947902,0.37143685418572975,1.0477381893470898,184,up,CXCL9;CCL7;TRAT1;CD40LG;KRT1;IFNG;CDKN2A;FASLG;STAB1;CFP;ELANE;CCL13;CD3D;IL13;IL6;EGFR;IL12A;CCL19;IL15;RPL9;CD3G;CXCL13;CCL4;CD74;CD96;HLA-DRA;CRTAM;B2M;RPL39;GZMB;DYRK3;TLR2;HLA-DQA1;IL4;LTB;IL7;IRF8;GZMA;STAT1;IL9;KLRD1;HLA-DOB;ZAP70;RPS19;RPS3A;IRF7;HLA-A;C2;CD47;CD86;FCGR2B;HLA-G;CD79A;IL2RG;IL18RAP;CCL2;TAP1;CCL22;HLA-DMA;SRGN;RIPK2;HLA-E;CTSS;HLA-DMB;IFNGR2;ST8SIA4;TLR6;STAT4;RPS9;IFNGR1;CD80;IL1B;ETS1;HCLS1;CCR1;CD7,0.592102753012537,0.23733155153917593,0.7156517625408834,184,up
AntiIL5_nonenone_none,HALLMARK_ANDROGEN_RESPONSE,1,-0.17606622777732042,-0.747358751713868,92,down,PGM3;AKAP12;SLC26A2;CENPN;CCND1;STEAP4;SEC24D;GPD1L;ACTN1;STK39;PMEPA1;TPD52;CAMKK2;APPBP2;RRP12;CDK6;HMGCS1;MERTK;INPP4B;H1-0;ELOVL5;PDLIM5;SMS;B4GALT1,0.1485017027512497,0.02949391342052372,-1.9014027770298432,92,down
AntiIL5_nonenone_none,HALLMARK_ANGIOGENESIS,0.7867977821947902,0.4516142646979852,1.0900244681203057,27,up,OLR1;VCAN;LUM;JAG2;MSX1;COL5A2;FGFR1;ITGAV;PRG2;THBD;S100A4;VTN;SPP1,0.5402559751589998,0.20012333917626104,0.8488387456990389,27,up
AntiIL5_nonenone_none,HALLMARK_APICAL_JUNCTION,0.3192525859192526,0.425700152217774,1.198755491952762,156,up,GRB7;VCAN;CD274;NFASC;ITGA10;SGCE;CRB3;CLDN7;NRTN;COL16A1;LAMA3;ITGA2;AMIGO1;THBS3;ITGA3;LAMB3;CADM2;ITGA9;LAYN;VCAM1;LIMA1;MYL9;NECTIN2;TJP1;IRS1;SLIT2;ADRA1B;COL9A1;SPEG;MAPK11;LAMC2;EGFR;CDH3;ALOX15B;MAPK13;NECTIN3;GAMT;CLDN11;ACTB;SHROOM2;NEXN;AKT3;VWF;JAM3;LDLRAP1;PFN1;ICAM5;CALB2;PIK3R3;ACTG1,0.41411736574494185,0.09064572276247208,1.3398499789676321,156,up
AntiIL5_nonenone_none,HALLMARK_APICAL_SURFACE,0.37003519356460535,0.5149946464788187,1.2684315158075694,31,up,SRPX;ATP8B1;CROCC;MDGA1;NTNG1;GAS1;EPHB4;SHROOM2;LYPD3;DCBLD2,0.4252286832898063,0.136073178652738,1.10854474026148,31,up
AntiIL5_nonenone_none,HALLMARK_APOPTOSIS,1,0.30258118740376844,0.8518131809456598,154,up,CCNA1;CD14;CTH;LUM;TIMP2;FASLG;LEF1;IL1A;HGF;TGFBR3;BCL2L10;BMP2;IL6;ISG20;FDXR;AIFM3;GCH1;PSEN2;CASP1;IFITM3;RHOB;RETSAT;GADD45B;PLAT;GUCY2D;EMP1;EGR3;SATB1;SAT1;GPX1;IFNB1;GADD45A;GPX3;BCL2L2;TNFRSF12A;CD38;GPX4;CD69;BCL2L11;BID;CASP6;CASP7;TAP1;TSPO;DNAJC3;CASP3;DIABLO;CDKN1A;HMOX1;SOD1;GSN;IFNGR1;SQSTM1;IL1B;TOP2A;ANXA1;DNAJA1,0.8283144600250831,0.3313257840100332,-0.4366806065389255,154,down
AntiIL5_nonenone_none,HALLMARK_BILE_ACID_METABOLISM,0.5085034013605442,0.4206729891810551,1.1551455038246543,89,up,PECR;SLC23A1;BMP6;AQP9;PEX11G;GNMT;CYP7B1;NR3C2;ABCA8;SULT2B1;DIO2;ALDH8A1;PHYH;SLC27A5;APOA1;ABCA1;LIPE;FDXR;PIPOX;RETSAT;EPHX2;PEX6;HSD3B7;SLC22A18;PEX26;DIO1,0.592102753012537,0.24868315626526552,0.6800656131869918,89,up
AntiIL5_nonenone_none,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.9894288650712083,0.3522756982417675,0.9449258743750335,68,up,PPARG;CPEB2;SEMA3B;GLDC;MAL2;ERRFI1;CXCL16;ACTG1;LGMN;TRIB3;TNFRSF12A;PLSCR1;GSTM2;S100A11;PDK3,0.9502934110547065,0.41812910086407085,-0.20709693763611922,68,down
AntiIL5_nonenone_none,HALLMARK_COAGULATION,0.2717120443008768,0.4603586762802218,1.2778741389685024,100,up,OLR1;CFH;CTSK;MASP2;MMP7;FN1;F8;SERPINA1;GP9;SERPINE1;PROS1;ANG;ITGA2;CFB;MMP14;SH2B2;GNG12;TF;CTSV;PROZ;C1R;MMP11;ITGB3;C8G;RAPGEF3;APOA1;C1S;PRSS23;F12;VWF;PLAT,0.41411736574494185,0.08191038938248985,1.3977420126014939,100,up
AntiIL5_nonenone_none,HALLMARK_COMPLEMENT,0.30885714285714283,0.4257630803325966,1.1988477934794406,172,up,OLR1;CFH;CD40LG;ZFPM2;CDA;CR2;PLA2G7;FN1;DGKH;FCN1;TIMP2;MMP12;F8;SERPINA1;GP9;SERPINE1;CP;CTSL;ANG;S100A9;CR1;CFB;MMP14;PCLO;IL6;LTF;CXCL1;CTSV;C1R;L3MBTL4;RASGRP1;KCNIP2;C1S;CASP1;PDP1;PLAT;GZMB;PFN1;S100A13;GZMA;GNB4;LGMN;CTSC;SERPINB2;IRF7,0.41411736574494185,0.1166211397116704,1.1941772284555046,172,up
AntiIL5_nonenone_none,HALLMARK_DNA_REPAIR,1,-0.1595623999413206,-0.731134940251773,145,down,RFC3;SMAD5;LIG1;ERCC2;DGCR8;RFC4;CSTF3;IMPDH2;ZWINT;TK2;GTF2H1;POLR2A;ADCY6;RAD52;PCNA;POLD3;PDE6G;RFC5;POLA2;UPF3B;UMPS;ERCC8;POM121;SAC3D1;NUDT21;TAF1C;POLL;ELL;RAD51,0.04000876314112847,0.004114076576452423,-2.6665236271822295,145,down
AntiIL5_nonenone_none,HALLMARK_E2F_TARGETS,NA,-0.23547340837413777,NA,200,NA,BUB1B;TCF19;TRIP13;CDC25B;GINS3;MSH2;CDC25A;CCP110;MCM4;ZW10;TIMELESS;TACC3;UNG;RFC3;HELLS;PLK4;MCM2;STAG1;DONSON;LIG1;NCAPD2;CDKN3;TK1;ATAD2;SMC1A;WDR90;PCNA;NUP205;POLD3;NUP107;MCM6;GINS4;BRCA1;PNN;BIRC5;POLA2;MKI67;GINS1;NUDT21;SUV39H1;CHEK1;RAD1;GSPT1;WEE1;CENPM;RRM2;PSMC3IP;POLD2;PRPS1;ILF3;UBR7;BARD1;MRE11;ANP32E,0.01139804456804085,4.5592178272163314e-4,-3.342508942216572,200,down
AntiIL5_nonenone_none,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01555104800540906,0.524433609391026,1.4777419493489379,158,up,COL6A3;VCAN;CTHRC1;COL1A2;IGFBP3;LUM;ECM2;PCOLCE;FN1;CCN1;SLC6A8;SERPINE1;COL16A1;LAMA3;ADAM12;LAMA2;LOXL2;ITGA2;PRSS2;TGM2;NT5E;TGFBR3;MMP14;VCAM1;MYL9;DPYSL3;PFN2;DKK1;CXCL12;FAP;GAS1;SLIT2;THBS2;IL6;CCN2;LAMC2;COL11A1;LAMA1;LOX;PRRX1;SGCD;TNC;EDIL3;FMOD;MSX1;ABI3BP;GPC1;CXCL1;ANPEP;CXCL8;COL5A2;IL15;ITGB3;ITGB5;IGFBP2;FERMT2;CDH2;RHOB;CALD1;WNT5A;GADD45B,0.05897744272020779,0.004783798233965204,2.607852073458576,158,up
AntiIL5_nonenone_none,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.28307692307692306,0.4291105096467662,1.2086478794069428,168,up,WFS1;MYBL1;SCNN1A;ZNF185;RETREG1;RET;SEMA3B;FARP1;CLDN7;ESRP2;DHRS2;TGM2;SLC22A5;BCL11B;NAV2;P2RY2;FOXC1;CELSR1;DLC1;SULT2B1;ADCY9;CCN5;CXCL12;MLPH;SYBU;THSD4;WWC1;MAPT;HES1;TSKU;BCL2;TJP3;RASGRP1;ENDOD1;KLF4;PRSS23;MUC1;PTGES;GFRA1;TUBB2B;FRK;EGR3;GAB2;IL17RB;CALB2;MYOF;SCARB1;SEC14L2;ALDH3B1;LRIG1,0.47130611106441284,0.16024407776190044,0.9949377580666977,168,up
AntiIL5_nonenone_none,HALLMARK_ESTROGEN_RESPONSE_LATE,0.28307692307692306,0.4325685763358623,1.2189524332518742,163,up,WFS1;CCNA1;KIF20A;SCNN1A;ASS1;RET;SEMA3B;EMP2;FARP1;SERPINA1;DHRS2;S100A9;PERP;SCUBE2;UNC13B;SLC22A5;FGFR3;PTGER3;FOXC1;SULT2B1;CCN5;CXCL12;AGR2;GPER1;TRIM29;LTF;LAMC2;CYP4F11;MAPT;MAPK13;BCL2;TJP3;ISG20;KLF4;PRSS23;PTGES;LARGE1;CXCL14;FRK;EGR3;IL17RB;GAL;SORD;MYOF;SCARB1;CKB;TSPAN13;BATF;ALDH3B1;ALDH3A2;TPD52L1;DLG5;COX6C;AMFR;METTL3;ID2;PRKAR2B;SGK1;XRCC3;OPN3;CDH1;CDC20;TFPI2,0.41411736574494185,0.10930839225086643,1.232616174866746,163,up
AntiIL5_nonenone_none,HALLMARK_FATTY_ACID_METABOLISM,1,0.18579777374594625,0.5214944790554376,137,up,AADAT;AQP7;PTPRG;CBR3;SLC22A5;BMPR1B;FABP1;VNN1;ACSS1;FMO1;MIF;RETSAT;EPHX1;S100A10;ALAD;LGALS1;ALDOA;ALDH3A2;ECI2;UBE2L6;PSME1;TP53INP2;GPD2;ACSL1;G0S2;CCDC58;CRYZ;H2AZ1;HSP90AA1;SDHC,0.2549873090550566,0.06119695417321357,-1.549955516371936,137,down
AntiIL5_nonenone_none,HALLMARK_G2M_CHECKPOINT,NA,-0.27876058808344745,NA,196,NA,CDC6;CDC25B;CENPF;TFDP1;CDC25A;KNL1;PRC1;RPS6KA5;TACC3;CCND1;PLK4;EXO1;MCM2;STAG1;DMD;CDC7;CBX1;NUSAP1;LIG3;CCNF;MAP3K20;UPF1;CDC45;CDKN3;CCNA2;GINS2;HIRA;NSD2;ATF5;SMC1A;KMT5A;SMC2;RAD23B;TTK;MCM6;BIRC5;ODF2;POLA2;RAD54L;KIF11;MKI67;FOXN3;SUV39H1;CHEK1;RBL1;GSPT1;E2F3;ARID4A;PBK;NUP98;ILF3;BARD1;CUL5,7.324387724335235e-4,1.4648775448670448e-5,-4.238448153399523,196,down
AntiIL5_nonenone_none,HALLMARK_GLYCOLYSIS,0.8271728271728271,0.3653130642865829,1.0283000588310682,176,up,SPAG4;CTH;KIF20A;VCAN;IGFBP3;LCT;DEPDC1;TPST1;PAXIP1;ANG;VLDLR;NT5E;NDST3;DPYSL4;GPC4;DSC2;PKP2;NOL3;ALDH7A1;LDHC;MET;EGFR;CLDN3;PFKFB1;GPC1;ISG20;NANP;MIF;TKTL1;TXN;GLCE;PAM;HMMR;PC;ALDOA;ENO1;RBCK1;ANGPTL4;SLC25A10;FUT8;SLC25A13;TPI1;CHST12;TGFA;ELF3;CASP6;B4GALT7;PDK3;PPFIA4;PSMC4;EGLN3;TALDO1;SDC1;CXCR4;PKM;SDHC;PGAM1;GNE;STMN1;SOD1;AK3;PGK1;LDHA;ARPP19,0.6956602956191292,0.3200037359847995,0.4680963842141999,176,up
AntiIL5_nonenone_none,HALLMARK_HEDGEHOG_SIGNALING,0.5085034013605442,0.49283924201156687,1.2047173171282142,29,up,GLI1;UNC5C;VLDLR;RTN1;CELSR1;OPHN1;AMOT;NRCAM;PTCH1;SLIT1,0.5402559751589998,0.20529727056041994,0.8290627964891313,29,up
AntiIL5_nonenone_none,HALLMARK_HEME_METABOLISM,1,0.3124457659006774,0.8813378568790318,184,up,SLC6A9;ALAS2;MOCOS;EPB42;AHSP;RHCE;CA1;TMCC2;SLC6A8;ANK1;RHD;PDZK1IP1;SLC22A4;ADD2;MARCHF2;TAL1;MYL4;RAP1GAP;SELENBP1;SPTA1;MFHAS1;HBB;ENDOD1;AGPAT4;ABCG2;RHAG;IGSF3;TRIM58;PRDX2;HBQ1;ALAD;EPOR;PC,0.6335760401510604,0.20274433284833931,-0.8328237426846015,184,down
AntiIL5_nonenone_none,HALLMARK_HYPOXIA,0.37003519356460535,0.4129720044882089,1.1622947735468445,173,up,SRPX;PYGM;NCAN;IGFBP3;CCN1;CAVIN3;SERPINE1;CP;STBD1;VLDLR;TGM2;DPYSL4;CHST3;GPC4;ERRFI1;ACKR3;SULT2B1;CCN5;LDHC;IL6;PGF;ADM;CCN2;LOX;SELENBP1;EGFR;PPARGC1A;GPC1;FBP1;BCAN;BCL2;ISG20;NOCT;MIF;TKTL1;LARGE1;CSRP2;CDKN1C;TGFB3;GAPDH;RORA;DUSP1;PLAC8;SCARB1;EFNA1;MT2A;PAM;SLC2A5;ALDOA;PRDX5;LXN;ANXA2;ENO1;ANGPTL4;NDST2;PRKCA,0.41411736574494185,0.12013504237113867,1.176347085022658,173,up
